ID,Label,Tweet
3747,1,Wish the MacBook was more affordable.
3748,1,Apple's customer service for my MacBook issue was unsatisfactory.
3749,1,The touch bar on the MacBook Pro is a game changer.
3750,0,"MacBook's retina display is stunning, great for design work."
3751,0,Wish the MacBook was more affordable.
3752,0,The new MacBook Pro is incredibly fast and efficient!
3753,0,The touch bar on the MacBook Pro is a game changer.
3754,1,Wish the MacBook was more affordable.
3755,1,Apple's customer service for my MacBook issue was unsatisfactory.
3756,0,"MacBook's build quality is unmatched, feels premium."
3757,0,"MacBook's retina display is stunning, great for design work."
3758,1,Frustrated with the lack of ports on my MacBook.
3759,0,Wish the MacBook was more affordable.
3760,1,Frustrated with the lack of ports on my MacBook.
3761,0,"MacBook's build quality is unmatched, feels premium."
3762,0,"MacBook's build quality is unmatched, feels premium."
3763,1,"MacBook's build quality is unmatched, feels premium."
3764,1,"MacBook's retina display is stunning, great for design work."
3765,0,The new MacBook Pro is incredibly fast and efficient!
3766,0,Frustrated with the lack of ports on my MacBook.
3767,0,Battery life on the latest MacBook is a bad.
3768,0,Battery life on the latest MacBook is a bad.
3769,0,"Switching to MacBook has been a great experience, so user-friendly."
3770,0,The new MacBook Pro is incredibly fast and efficient!
3771,1,The touch bar on the MacBook Pro is a game changer.
3772,0,Apple's customer service for my MacBook issue was unsatisfactory.
3773,0,Wish the MacBook was more affordable.
3774,0,Apple's customer service for my MacBook issue was unsatisfactory.
3775,1,"My MacBook keeps overheating, not what I expected."
3776,0,Apple's customer service for my MacBook issue was unsatisfactory.
3777,1,"My MacBook keeps overheating, not what I expected."
3778,1,Apple's customer service for my MacBook issue was unsatisfactory.
3779,1,"My MacBook keeps overheating, not what I expected."
3780,1,Wish the MacBook was more affordable.
3781,1,"MacBook's build quality is unmatched, feels premium."
3782,0,Frustrated with the lack of ports on my MacBook.
3783,1,Apple's customer service for my MacBook issue was unsatisfactory.
3784,0,Battery life on the latest MacBook is a bad.
3785,1,The new MacBook Pro is incredibly fast and efficient!
3786,0,Battery life on the latest MacBook is a bad.
3787,1,Battery life on the latest MacBook is a bad.
3788,1,The touch bar on the MacBook Pro is a game changer.
3789,0,Apple's customer service for my MacBook issue was unsatisfactory.
3790,1,The touch bar on the MacBook Pro is a game changer.
3791,1,"MacBook's build quality is unmatched, feels premium."
3792,0,Frustrated with the lack of ports on my MacBook.
3793,1,"Switching to MacBook has been a great experience, so user-friendly."
3794,1,Wish the MacBook was more affordable.
3795,0,The touch bar on the MacBook Pro is a game changer.
3796,1,Frustrated with the lack of ports on my MacBook.
3797,1,"Switching to MacBook has been a great experience, so user-friendly."
3798,0,Apple's customer service for my MacBook issue was unsatisfactory.
3799,0,"MacBook's build quality is unmatched, feels premium."
3800,1,"My MacBook keeps overheating, not what I expected."
3801,0,Wish the MacBook was more affordable.
3802,0,The new MacBook Pro is incredibly fast and efficient!
3803,0,"My MacBook keeps overheating, not what I expected."
3804,1,The new MacBook Pro is incredibly fast and efficient!
3805,0,Wish the MacBook was more affordable.
3806,0,The touch bar on the MacBook Pro is a game changer.
3807,1,Apple's customer service for my MacBook issue was unsatisfactory.
3808,1,The new MacBook Pro is incredibly fast and efficient!
3809,1,"Switching to MacBook has been a great experience, so user-friendly."
3810,1,Battery life on the latest MacBook is a bad.
3811,0,Apple's customer service for my MacBook issue was unsatisfactory.
3812,1,"My MacBook keeps overheating, not what I expected."
3813,1,Apple's customer service for my MacBook issue was unsatisfactory.
3814,1,The touch bar on the MacBook Pro is a game changer.
3815,1,Battery life on the latest MacBook is a bad.
3816,1,The new MacBook Pro is incredibly fast and efficient!
3817,1,"MacBook's retina display is stunning, great for design work."
3818,1,Battery life on the latest MacBook is a bad.
3819,0,Frustrated with the lack of ports on my MacBook.
3820,0,Battery life on the latest MacBook is a bad.
3821,1,Apple's customer service for my MacBook issue was unsatisfactory.
3822,0,The new MacBook Pro is incredibly fast and efficient!
3823,1,The touch bar on the MacBook Pro is a game changer.
3824,0,"MacBook's build quality is unmatched, feels premium."
3825,1,The new MacBook Pro is incredibly fast and efficient!
3826,0,The touch bar on the MacBook Pro is a game changer.
3827,1,"My MacBook keeps overheating, not what I expected."
3828,0,Battery life on the latest MacBook is a bad.
3829,0,The touch bar on the MacBook Pro is a game changer.
3830,1,The touch bar on the MacBook Pro is a game changer.
3831,0,Battery life on the latest MacBook is a bad.
3832,1,"Switching to MacBook has been a great experience, so user-friendly."
3833,0,Wish the MacBook was more affordable.
3834,1,"MacBook's build quality is unmatched, feels premium."
3835,1,"MacBook's build quality is unmatched, feels premium."
3836,0,The touch bar on the MacBook Pro is a game changer.
3837,0,"MacBook's build quality is unmatched, feels premium."
3838,1,Apple's customer service for my MacBook issue was unsatisfactory.
3839,0,Frustrated with the lack of ports on my MacBook.
3840,0,The touch bar on the MacBook Pro is a game changer.
3841,0,"MacBook's retina display is stunning, great for design work."
3842,1,"Switching to MacBook has been a great experience, so user-friendly."
3843,0,Frustrated with the lack of ports on my MacBook.
3844,1,Battery life on the latest MacBook is a bad.
3845,1,Frustrated with the lack of ports on my MacBook.
3846,0,"Switching to MacBook has been a great experience, so user-friendly."
3847,1,"Switching to MacBook has been a great experience, so user-friendly."
3848,1,Wish the MacBook was more affordable.
3849,0,"MacBook's retina display is stunning, great for design work."
3850,1,"MacBook's build quality is unmatched, feels premium."
3851,1,The touch bar on the MacBook Pro is a game changer.
3852,0,Battery life on the latest MacBook is a bad.
3853,1,Frustrated with the lack of ports on my MacBook.
3854,0,Battery life on the latest MacBook is a bad.
3855,0,Battery life on the latest MacBook is a bad.
3856,1,Battery life on the latest MacBook is a bad.
3857,1,The new MacBook Pro is incredibly fast and efficient!
3858,1,"MacBook's retina display is stunning, great for design work."
3859,0,"MacBook's build quality is unmatched, feels premium."
3860,0,Frustrated with the lack of ports on my MacBook.
3861,0,Frustrated with the lack of ports on my MacBook.
3862,0,"MacBook's build quality is unmatched, feels premium."
3863,1,"My MacBook keeps overheating, not what I expected."
3864,0,"Switching to MacBook has been a great experience, so user-friendly."
3865,0,"Switching to MacBook has been a great experience, so user-friendly."
3866,1,"MacBook's retina display is stunning, great for design work."
3867,1,Apple's customer service for my MacBook issue was unsatisfactory.
3868,1,"MacBook's retina display is stunning, great for design work."
3869,1,Frustrated with the lack of ports on my MacBook.
3870,0,"Switching to MacBook has been a great experience, so user-friendly."
3871,0,"MacBook's retina display is stunning, great for design work."
3872,1,"My MacBook keeps overheating, not what I expected."
3873,0,Frustrated with the lack of ports on my MacBook.
3874,0,"My MacBook keeps overheating, not what I expected."
3875,1,The new MacBook Pro is incredibly fast and efficient!
3876,1,"Switching to MacBook has been a great experience, so user-friendly."
3877,0,Apple's customer service for my MacBook issue was unsatisfactory.
3878,1,"MacBook's retina display is stunning, great for design work."
3879,0,The new MacBook Pro is incredibly fast and efficient!
3880,0,"Switching to MacBook has been a great experience, so user-friendly."
3881,1,The new MacBook Pro is incredibly fast and efficient!
3882,1,The touch bar on the MacBook Pro is a game changer.
3883,0,Frustrated with the lack of ports on my MacBook.
3884,0,"Switching to MacBook has been a great experience, so user-friendly."
3885,1,Apple's customer service for my MacBook issue was unsatisfactory.
3886,0,"My MacBook keeps overheating, not what I expected."
3887,0,"MacBook's build quality is unmatched, feels premium."
3888,0,"My MacBook keeps overheating, not what I expected."
3889,1,"My MacBook keeps overheating, not what I expected."
3890,1,The new MacBook Pro is incredibly fast and efficient!
3891,1,"MacBook's build quality is unmatched, feels premium."
3892,0,Battery life on the latest MacBook is a bad.
3893,0,"My MacBook keeps overheating, not what I expected."
3894,0,"MacBook's retina display is stunning, great for design work."
3895,1,Frustrated with the lack of ports on my MacBook.
3896,0,"MacBook's build quality is unmatched, feels premium."
3897,1,The touch bar on the MacBook Pro is a game changer.
3898,0,Battery life on the latest MacBook is a bad.
3899,1,"My MacBook keeps overheating, not what I expected."
3900,1,The new MacBook Pro is incredibly fast and efficient!
3901,1,Frustrated with the lack of ports on my MacBook.
3902,1,Apple's customer service for my MacBook issue was unsatisfactory.
3903,1,The touch bar on the MacBook Pro is a game changer.
3904,1,The new MacBook Pro is incredibly fast and efficient!
3905,0,Battery life on the latest MacBook is a bad.
3906,0,Apple's customer service for my MacBook issue was unsatisfactory.
3907,0,Wish the MacBook was more affordable.
3908,0,Wish the MacBook was more affordable.
3909,1,"MacBook's build quality is unmatched, feels premium."
3910,0,"Switching to MacBook has been a great experience, so user-friendly."
3911,1,"Switching to MacBook has been a great experience, so user-friendly."
3912,1,Battery life on the latest MacBook is a bad.
3913,1,The touch bar on the MacBook Pro is a game changer.
3914,0,The touch bar on the MacBook Pro is a game changer.
3915,1,"Switching to MacBook has been a great experience, so user-friendly."
3916,1,"My MacBook keeps overheating, not what I expected."
3917,1,"MacBook's retina display is stunning, great for design work."
3918,1,"My MacBook keeps overheating, not what I expected."
3919,1,"MacBook's build quality is unmatched, feels premium."
3920,0,"MacBook's build quality is unmatched, feels premium."
3921,1,Wish the MacBook was more affordable.
3922,0,"MacBook's build quality is unmatched, feels premium."
3923,1,The new MacBook Pro is incredibly fast and efficient!
3924,1,"My MacBook keeps overheating, not what I expected."
3925,1,Apple's customer service for my MacBook issue was unsatisfactory.
3926,0,The new MacBook Pro is incredibly fast and efficient!
3927,0,The touch bar on the MacBook Pro is a game changer.
3928,1,The new MacBook Pro is incredibly fast and efficient!
3929,1,Frustrated with the lack of ports on my MacBook.
3930,0,"MacBook's retina display is stunning, great for design work."
3931,0,"Switching to MacBook has been a great experience, so user-friendly."
3932,0,"MacBook's retina display is stunning, great for design work."
3933,0,Frustrated with the lack of ports on my MacBook.
3934,1,Wish the MacBook was more affordable.
3935,1,"Switching to MacBook has been a great experience, so user-friendly."
3936,1,"MacBook's retina display is stunning, great for design work."
3937,1,The new MacBook Pro is incredibly fast and efficient!
3938,0,Frustrated with the lack of ports on my MacBook.
3939,1,"MacBook's build quality is unmatched, feels premium."
3940,1,The touch bar on the MacBook Pro is a game changer.
3941,0,"Switching to MacBook has been a great experience, so user-friendly."
3942,0,Battery life on the latest MacBook is a bad.
3943,1,The touch bar on the MacBook Pro is a game changer.
3944,1,"MacBook's retina display is stunning, great for design work."
3945,0,Apple's customer service for my MacBook issue was unsatisfactory.
3946,1,Battery life on the latest MacBook is a bad.
3947,1,The touch bar on the MacBook Pro is a game changer.
3948,0,The new MacBook Pro is incredibly fast and efficient!
3949,0,The touch bar on the MacBook Pro is a game changer.
3950,1,Battery life on the latest MacBook is a bad.
3951,0,Frustrated with the lack of ports on my MacBook.
3952,1,The touch bar on the MacBook Pro is a game changer.
3953,1,"MacBook's build quality is unmatched, feels premium."
3954,0,Frustrated with the lack of ports on my MacBook.
3955,1,"Switching to MacBook has been a great experience, so user-friendly."
3956,0,Wish the MacBook was more affordable.
3957,1,Apple's customer service for my MacBook issue was unsatisfactory.
3958,0,Battery life on the latest MacBook is a bad.
3959,1,"MacBook's build quality is unmatched, feels premium."
3960,1,Frustrated with the lack of ports on my MacBook.
3961,0,"My MacBook keeps overheating, not what I expected."
3962,0,"MacBook's retina display is stunning, great for design work."
3963,1,"MacBook's retina display is stunning, great for design work."
3964,1,The touch bar on the MacBook Pro is a game changer.
3965,0,Apple's customer service for my MacBook issue was unsatisfactory.
3966,1,"MacBook's retina display is stunning, great for design work."
3967,0,"MacBook's retina display is stunning, great for design work."
3968,0,"My MacBook keeps overheating, not what I expected."
3969,0,Apple's customer service for my MacBook issue was unsatisfactory.
3970,0,The new MacBook Pro is incredibly fast and efficient!
3971,1,Wish the MacBook was more affordable.
3972,1,"MacBook's retina display is stunning, great for design work."
3973,0,Battery life on the latest MacBook is a bad.
3974,1,"My MacBook keeps overheating, not what I expected."
3975,1,Wish the MacBook was more affordable.
3976,1,The new MacBook Pro is incredibly fast and efficient!
3977,1,"Switching to MacBook has been a great experience, so user-friendly."
3978,1,Apple's customer service for my MacBook issue was unsatisfactory.
3979,0,Frustrated with the lack of ports on my MacBook.
3980,1,Battery life on the latest MacBook is a bad.
3981,1,The touch bar on the MacBook Pro is a game changer.
3982,1,Wish the MacBook was more affordable.
3983,0,The new MacBook Pro is incredibly fast and efficient!
3984,0,"MacBook's build quality is unmatched, feels premium."
3985,1,"Switching to MacBook has been a great experience, so user-friendly."
3986,0,Apple's customer service for my MacBook issue was unsatisfactory.
3987,0,"My MacBook keeps overheating, not what I expected."
3988,0,"MacBook's retina display is stunning, great for design work."
3989,1,Wish the MacBook was more affordable.
3990,1,Apple's customer service for my MacBook issue was unsatisfactory.
3991,1,The new MacBook Pro is incredibly fast and efficient!
3992,0,"Switching to MacBook has been a great experience, so user-friendly."
3993,0,"MacBook's build quality is unmatched, feels premium."
3994,0,The new MacBook Pro is incredibly fast and efficient!
3995,1,Apple's customer service for my MacBook issue was unsatisfactory.
3996,0,"My MacBook keeps overheating, not what I expected."
3997,0,The touch bar on the MacBook Pro is a game changer.
3998,0,Frustrated with the lack of ports on my MacBook.
3999,1,Frustrated with the lack of ports on my MacBook.
4000,1,"My MacBook keeps overheating, not what I expected."
4001,1,The new MacBook Pro is incredibly fast and efficient!
4002,0,The touch bar on the MacBook Pro is a game changer.
4003,0,The touch bar on the MacBook Pro is a game changer.
4004,0,Battery life on the latest MacBook is a bad.
4005,0,"MacBook's retina display is stunning, great for design work."
4006,0,Apple's customer service for my MacBook issue was unsatisfactory.
4007,1,Frustrated with the lack of ports on my MacBook.
4008,0,The new MacBook Pro is incredibly fast and efficient!
4009,0,The touch bar on the MacBook Pro is a game changer.
4010,0,The touch bar on the MacBook Pro is a game changer.
4011,0,"MacBook's retina display is stunning, great for design work."
4012,0,Frustrated with the lack of ports on my MacBook.
4013,1,"My MacBook keeps overheating, not what I expected."
4014,0,"Switching to MacBook has been a great experience, so user-friendly."
4015,0,"My MacBook keeps overheating, not what I expected."
4016,1,The new MacBook Pro is incredibly fast and efficient!
4017,1,"My MacBook keeps overheating, not what I expected."
4018,1,Frustrated with the lack of ports on my MacBook.
4019,0,"MacBook's build quality is unmatched, feels premium."
4020,1,The new MacBook Pro is incredibly fast and efficient!
4021,0,Frustrated with the lack of ports on my MacBook.
4022,1,"MacBook's retina display is stunning, great for design work."
4023,0,The new MacBook Pro is incredibly fast and efficient!
4024,0,"MacBook's build quality is unmatched, feels premium."
4025,1,Frustrated with the lack of ports on my MacBook.
4026,0,Frustrated with the lack of ports on my MacBook.
4027,1,"Switching to MacBook has been a great experience, so user-friendly."
4028,0,"My MacBook keeps overheating, not what I expected."
4029,1,"Switching to MacBook has been a great experience, so user-friendly."
4030,0,"MacBook's build quality is unmatched, feels premium."
4031,0,"MacBook's retina display is stunning, great for design work."
4032,1,"MacBook's build quality is unmatched, feels premium."
4033,0,Frustrated with the lack of ports on my MacBook.
4034,0,The new MacBook Pro is incredibly fast and efficient!
4035,1,Wish the MacBook was more affordable.
4036,0,"MacBook's retina display is stunning, great for design work."
4037,1,"My MacBook keeps overheating, not what I expected."
4038,0,"Switching to MacBook has been a great experience, so user-friendly."
4039,1,"MacBook's build quality is unmatched, feels premium."
4040,0,The touch bar on the MacBook Pro is a game changer.
4041,0,The new MacBook Pro is incredibly fast and efficient!
4042,0,"My MacBook keeps overheating, not what I expected."
4043,1,"Switching to MacBook has been a great experience, so user-friendly."
4044,1,Apple's customer service for my MacBook issue was unsatisfactory.
4045,0,Wish the MacBook was more affordable.
4046,0,Battery life on the latest MacBook is a bad.
4047,0,"MacBook's retina display is stunning, great for design work."
4048,1,Apple's customer service for my MacBook issue was unsatisfactory.
4049,0,Wish the MacBook was more affordable.
4050,0,The new MacBook Pro is incredibly fast and efficient!
4051,1,Wish the MacBook was more affordable.
4052,0,Apple's customer service for my MacBook issue was unsatisfactory.
4053,1,"MacBook's retina display is stunning, great for design work."
4054,0,"My MacBook keeps overheating, not what I expected."
4055,0,The touch bar on the MacBook Pro is a game changer.
4056,1,Wish the MacBook was more affordable.
4057,1,Battery life on the latest MacBook is a bad.
4058,0,"MacBook's build quality is unmatched, feels premium."
4059,1,"MacBook's retina display is stunning, great for design work."
4060,0,"My MacBook keeps overheating, not what I expected."
4061,1,The touch bar on the MacBook Pro is a game changer.
4062,0,Frustrated with the lack of ports on my MacBook.
4063,1,"Switching to MacBook has been a great experience, so user-friendly."
4064,1,The touch bar on the MacBook Pro is a game changer.
4065,0,Frustrated with the lack of ports on my MacBook.
4066,1,"MacBook's build quality is unmatched, feels premium."
4067,1,The new MacBook Pro is incredibly fast and efficient!
4068,1,Battery life on the latest MacBook is a bad.
4069,1,"My MacBook keeps overheating, not what I expected."
4070,1,Apple's customer service for my MacBook issue was unsatisfactory.
4071,0,"Switching to MacBook has been a great experience, so user-friendly."
4072,1,The touch bar on the MacBook Pro is a game changer.
4073,0,"My MacBook keeps overheating, not what I expected."
4074,1,Wish the MacBook was more affordable.
4075,1,"MacBook's build quality is unmatched, feels premium."
4076,0,The touch bar on the MacBook Pro is a game changer.
4077,1,"My MacBook keeps overheating, not what I expected."
4078,1,Wish the MacBook was more affordable.
4079,0,The new MacBook Pro is incredibly fast and efficient!
4080,1,"MacBook's build quality is unmatched, feels premium."
4081,0,Battery life on the latest MacBook is a bad.
4082,0,"MacBook's retina display is stunning, great for design work."
4083,1,"Switching to MacBook has been a great experience, so user-friendly."
4084,1,Battery life on the latest MacBook is a bad.
4085,0,Wish the MacBook was more affordable.
4086,0,"MacBook's build quality is unmatched, feels premium."
4087,0,"My MacBook keeps overheating, not what I expected."
4088,0,"Switching to MacBook has been a great experience, so user-friendly."
4089,0,"MacBook's build quality is unmatched, feels premium."
4090,0,"Switching to MacBook has been a great experience, so user-friendly."
4091,1,"MacBook's retina display is stunning, great for design work."
4092,1,"Switching to MacBook has been a great experience, so user-friendly."
4093,0,Apple's customer service for my MacBook issue was unsatisfactory.
4094,1,Wish the MacBook was more affordable.
4095,0,Frustrated with the lack of ports on my MacBook.
4096,1,"MacBook's build quality is unmatched, feels premium."
4097,1,"MacBook's retina display is stunning, great for design work."
4098,1,Wish the MacBook was more affordable.
4099,0,Frustrated with the lack of ports on my MacBook.
4100,0,"MacBook's retina display is stunning, great for design work."
4101,0,Apple's customer service for my MacBook issue was unsatisfactory.
4102,1,"Switching to MacBook has been a great experience, so user-friendly."
4103,1,"MacBook's retina display is stunning, great for design work."
4104,1,Battery life on the latest MacBook is a bad.
4105,1,Apple's customer service for my MacBook issue was unsatisfactory.
4106,1,The new MacBook Pro is incredibly fast and efficient!
4107,0,"MacBook's retina display is stunning, great for design work."
4108,1,"My MacBook keeps overheating, not what I expected."
4109,0,Apple's customer service for my MacBook issue was unsatisfactory.
4110,1,"MacBook's build quality is unmatched, feels premium."
4111,1,"Switching to MacBook has been a great experience, so user-friendly."
4112,1,The new MacBook Pro is incredibly fast and efficient!
4113,0,"My MacBook keeps overheating, not what I expected."
4114,1,Apple's customer service for my MacBook issue was unsatisfactory.
4115,1,Apple's customer service for my MacBook issue was unsatisfactory.
4116,1,"MacBook's retina display is stunning, great for design work."
4117,1,Wish the MacBook was more affordable.
4118,1,"MacBook's retina display is stunning, great for design work."
4119,0,"MacBook's build quality is unmatched, feels premium."
4120,0,Frustrated with the lack of ports on my MacBook.
4121,0,Frustrated with the lack of ports on my MacBook.
4122,0,Apple's customer service for my MacBook issue was unsatisfactory.
4123,0,"MacBook's build quality is unmatched, feels premium."
4124,1,"My MacBook keeps overheating, not what I expected."
4125,1,Battery life on the latest MacBook is a bad.
4126,0,The touch bar on the MacBook Pro is a game changer.
4127,1,Wish the MacBook was more affordable.
4128,0,The new MacBook Pro is incredibly fast and efficient!
4129,0,Frustrated with the lack of ports on my MacBook.
4130,1,Wish the MacBook was more affordable.
4131,1,Wish the MacBook was more affordable.
4132,0,"My MacBook keeps overheating, not what I expected."
4133,0,Frustrated with the lack of ports on my MacBook.
4134,1,"My MacBook keeps overheating, not what I expected."
4135,1,Apple's customer service for my MacBook issue was unsatisfactory.
4136,0,Battery life on the latest MacBook is a bad.
4137,0,Wish the MacBook was more affordable.
4138,1,"MacBook's retina display is stunning, great for design work."
4139,0,The new MacBook Pro is incredibly fast and efficient!
4140,1,The new MacBook Pro is incredibly fast and efficient!
4141,0,Battery life on the latest MacBook is a bad.
4142,0,"MacBook's build quality is unmatched, feels premium."
4143,0,Frustrated with the lack of ports on my MacBook.
4144,1,"MacBook's build quality is unmatched, feels premium."
4145,1,The touch bar on the MacBook Pro is a game changer.
4146,1,Apple's customer service for my MacBook issue was unsatisfactory.
4147,0,"MacBook's retina display is stunning, great for design work."
4148,0,Frustrated with the lack of ports on my MacBook.
4149,0,Battery life on the latest MacBook is a bad.
4150,0,"Switching to MacBook has been a great experience, so user-friendly."
4151,0,"Switching to MacBook has been a great experience, so user-friendly."
4152,1,Wish the MacBook was more affordable.
4153,0,The touch bar on the MacBook Pro is a game changer.
4154,0,Battery life on the latest MacBook is a bad.
4155,1,Battery life on the latest MacBook is a bad.
4156,0,The new MacBook Pro is incredibly fast and efficient!
4157,0,Wish the MacBook was more affordable.
4158,1,"Switching to MacBook has been a great experience, so user-friendly."
4159,0,Wish the MacBook was more affordable.
4160,1,"MacBook's retina display is stunning, great for design work."
4161,0,"MacBook's retina display is stunning, great for design work."
4162,1,"MacBook's build quality is unmatched, feels premium."
4163,1,Apple's customer service for my MacBook issue was unsatisfactory.
4164,1,Frustrated with the lack of ports on my MacBook.
4165,0,Wish the MacBook was more affordable.
4166,0,Apple's customer service for my MacBook issue was unsatisfactory.
4167,0,"My MacBook keeps overheating, not what I expected."
4168,0,The new MacBook Pro is incredibly fast and efficient!
4169,0,"MacBook's retina display is stunning, great for design work."
4170,1,"Switching to MacBook has been a great experience, so user-friendly."
4171,0,Wish the MacBook was more affordable.
4172,0,"My MacBook keeps overheating, not what I expected."
4173,1,"MacBook's retina display is stunning, great for design work."
4174,0,"Switching to MacBook has been a great experience, so user-friendly."
4175,1,"MacBook's build quality is unmatched, feels premium."
4176,1,Wish the MacBook was more affordable.
4177,1,Wish the MacBook was more affordable.
4178,0,The new MacBook Pro is incredibly fast and efficient!
4179,1,Battery life on the latest MacBook is a bad.
4180,0,Apple's customer service for my MacBook issue was unsatisfactory.
4181,1,"MacBook's retina display is stunning, great for design work."
4182,0,"My MacBook keeps overheating, not what I expected."
4183,1,"MacBook's retina display is stunning, great for design work."
4184,0,"MacBook's build quality is unmatched, feels premium."
4185,0,"Switching to MacBook has been a great experience, so user-friendly."
4186,1,The new MacBook Pro is incredibly fast and efficient!
4187,1,The touch bar on the MacBook Pro is a game changer.
4188,1,"Switching to MacBook has been a great experience, so user-friendly."
4189,0,"MacBook's retina display is stunning, great for design work."
4190,1,The new MacBook Pro is incredibly fast and efficient!
4191,0,"Switching to MacBook has been a great experience, so user-friendly."
4192,0,The new MacBook Pro is incredibly fast and efficient!
4193,0,"MacBook's retina display is stunning, great for design work."
4194,0,The touch bar on the MacBook Pro is a game changer.
4195,0,"My MacBook keeps overheating, not what I expected."
4196,0,The new MacBook Pro is incredibly fast and efficient!
4197,0,"Switching to MacBook has been a great experience, so user-friendly."
4198,1,"MacBook's build quality is unmatched, feels premium."
4199,1,The touch bar on the MacBook Pro is a game changer.
4200,1,Frustrated with the lack of ports on my MacBook.
4201,1,"MacBook's retina display is stunning, great for design work."
4202,0,"MacBook's retina display is stunning, great for design work."
4203,1,Apple's customer service for my MacBook issue was unsatisfactory.
4204,0,"MacBook's retina display is stunning, great for design work."
4205,0,"Switching to MacBook has been a great experience, so user-friendly."
4206,0,"My MacBook keeps overheating, not what I expected."
4207,1,Frustrated with the lack of ports on my MacBook.
4208,1,"Switching to MacBook has been a great experience, so user-friendly."
4209,1,Apple's customer service for my MacBook issue was unsatisfactory.
4210,0,Wish the MacBook was more affordable.
4211,1,"Switching to MacBook has been a great experience, so user-friendly."
4212,1,Apple's customer service for my MacBook issue was unsatisfactory.
4213,1,The touch bar on the MacBook Pro is a game changer.
4214,1,Frustrated with the lack of ports on my MacBook.
4215,0,Wish the MacBook was more affordable.
4216,1,"My MacBook keeps overheating, not what I expected."
4217,0,Frustrated with the lack of ports on my MacBook.
4218,0,"Switching to MacBook has been a great experience, so user-friendly."
4219,0,Frustrated with the lack of ports on my MacBook.
4220,1,"MacBook's retina display is stunning, great for design work."
4221,0,"Switching to MacBook has been a great experience, so user-friendly."
4222,1,"Switching to MacBook has been a great experience, so user-friendly."
4223,0,Frustrated with the lack of ports on my MacBook.
4224,1,Battery life on the latest MacBook is a bad.
4225,0,"MacBook's retina display is stunning, great for design work."
4226,0,The touch bar on the MacBook Pro is a game changer.
4227,0,"My MacBook keeps overheating, not what I expected."
4228,1,"MacBook's retina display is stunning, great for design work."
4229,0,Wish the MacBook was more affordable.
4230,0,The new MacBook Pro is incredibly fast and efficient!
4231,1,The touch bar on the MacBook Pro is a game changer.
4232,1,The new MacBook Pro is incredibly fast and efficient!
4233,0,"MacBook's build quality is unmatched, feels premium."
4234,1,The new MacBook Pro is incredibly fast and efficient!
4235,0,"My MacBook keeps overheating, not what I expected."
4236,0,The new MacBook Pro is incredibly fast and efficient!
4237,1,Battery life on the latest MacBook is a bad.
4238,1,Wish the MacBook was more affordable.
4239,1,"MacBook's retina display is stunning, great for design work."
4240,1,Frustrated with the lack of ports on my MacBook.
4241,0,Frustrated with the lack of ports on my MacBook.
4242,1,Frustrated with the lack of ports on my MacBook.
4243,0,"MacBook's retina display is stunning, great for design work."
4244,0,"MacBook's build quality is unmatched, feels premium."
4245,0,"MacBook's retina display is stunning, great for design work."
4246,1,Battery life on the latest MacBook is a bad.
4247,1,Battery life on the latest MacBook is a bad.
4248,1,Battery life on the latest MacBook is a bad.
4249,0,"My MacBook keeps overheating, not what I expected."
4250,0,"My MacBook keeps overheating, not what I expected."
4251,0,Wish the MacBook was more affordable.
4252,0,The touch bar on the MacBook Pro is a game changer.
4253,1,The new MacBook Pro is incredibly fast and efficient!
4254,0,"MacBook's build quality is unmatched, feels premium."
4255,0,Wish the MacBook was more affordable.
4256,0,"Switching to MacBook has been a great experience, so user-friendly."
4257,0,The touch bar on the MacBook Pro is a game changer.
4258,1,"My MacBook keeps overheating, not what I expected."
4259,1,The touch bar on the MacBook Pro is a game changer.
4260,0,Frustrated with the lack of ports on my MacBook.
4261,1,The touch bar on the MacBook Pro is a game changer.
4262,0,"MacBook's build quality is unmatched, feels premium."
4263,1,"MacBook's build quality is unmatched, feels premium."
4264,1,Frustrated with the lack of ports on my MacBook.
4265,0,"My MacBook keeps overheating, not what I expected."
4266,1,"MacBook's retina display is stunning, great for design work."
4267,1,"MacBook's retina display is stunning, great for design work."
4268,0,Apple's customer service for my MacBook issue was unsatisfactory.
4269,1,Apple's customer service for my MacBook issue was unsatisfactory.
4270,1,Wish the MacBook was more affordable.
4271,1,Wish the MacBook was more affordable.
4272,0,"My MacBook keeps overheating, not what I expected."
4273,0,Wish the MacBook was more affordable.
4274,1,Apple's customer service for my MacBook issue was unsatisfactory.
4275,1,"MacBook's retina display is stunning, great for design work."
4276,1,The touch bar on the MacBook Pro is a game changer.
4277,0,Apple's customer service for my MacBook issue was unsatisfactory.
4278,0,The touch bar on the MacBook Pro is a game changer.
4279,0,"My MacBook keeps overheating, not what I expected."
4280,0,Apple's customer service for my MacBook issue was unsatisfactory.
4281,0,Wish the MacBook was more affordable.
4282,1,Frustrated with the lack of ports on my MacBook.
4283,0,"My MacBook keeps overheating, not what I expected."
4284,0,"Switching to MacBook has been a great experience, so user-friendly."
4285,0,"My MacBook keeps overheating, not what I expected."
4286,0,Apple's customer service for my MacBook issue was unsatisfactory.
4287,0,The touch bar on the MacBook Pro is a game changer.
4288,1,"Switching to MacBook has been a great experience, so user-friendly."
4289,0,Wish the MacBook was more affordable.
4290,0,"My MacBook keeps overheating, not what I expected."
4291,1,The new MacBook Pro is incredibly fast and efficient!
