ID,Label,Tweet
3968,0,Not satisfied with the customer service for my iPhone.
3969,1,"iPhone's performance is incredible, so fast!"
3970,1,"iPhone's design is sleek and elegant, a big fan!"
3971,0,Experiencing a lot of glitches with my iPhone.
3972,1,unhappy with the latest iPhone update.
3973,0,"iPhone's performance is incredible, so fast!"
3974,0,"iPhone's performance is incredible, so fast!"
3975,1,Really disappointed with my iPhone's battery life.
3976,0,Not satisfied with the customer service for my iPhone.
3977,0,Not satisfied with the customer service for my iPhone.
3978,0,Not satisfied with the customer service for my iPhone.
3979,0,unhappy with the latest iPhone update.
3980,1,"Love my new iPhone, it's amazing!"
3981,1,Really disappointed with my iPhone's battery life.
3982,0,The camera on the iPhone is top-notch.
3983,1,Not satisfied with the customer service for my iPhone.
3984,1,The camera on the iPhone is top-notch.
3985,1,"iPhone's design is sleek and elegant, a big fan!"
3986,0,Not satisfied with the customer service for my iPhone.
3987,1,Not satisfied with the customer service for my iPhone.
3988,1,Miss the headphone jack on the iPhone.
3989,1,"Love my new iPhone, it's amazing!"
3990,0,Miss the headphone jack on the iPhone.
3991,0,Miss the headphone jack on the iPhone.
3992,1,"Love my new iPhone, it's amazing!"
3993,0,unhappy with the latest iPhone update.
3994,0,unhappy with the latest iPhone update.
3995,0,"iPhone's design is sleek and elegant, a big fan!"
3996,0,"Love my new iPhone, it's amazing!"
3997,1,"iPhone's performance is incredible, so fast!"
3998,1,unhappy with the latest iPhone update.
3999,1,"iPhone's design is sleek and elegant, a big fan!"
4000,1,unhappy with the latest iPhone update.
4001,0,Miss the headphone jack on the iPhone.
4002,0,"iPhone's design is sleek and elegant, a big fan!"
4003,1,"Love my new iPhone, it's amazing!"
4004,1,"Love my new iPhone, it's amazing!"
4005,0,The camera on the iPhone is top-notch.
4006,1,The camera on the iPhone is top-notch.
4007,0,"Switched to iPhone recently, best decision ever!"
4008,1,"Love my new iPhone, it's amazing!"
4009,0,"Love my new iPhone, it's amazing!"
4010,0,Really disappointed with my iPhone's battery life.
4011,1,"Switched to iPhone recently, best decision ever!"
4012,1,Miss the headphone jack on the iPhone.
4013,0,"Love my new iPhone, it's amazing!"
4014,1,unhappy with the latest iPhone update.
4015,1,unhappy with the latest iPhone update.
4016,1,Not satisfied with the customer service for my iPhone.
4017,1,Not satisfied with the customer service for my iPhone.
4018,0,Really disappointed with my iPhone's battery life.
4019,0,Really disappointed with my iPhone's battery life.
4020,0,The camera on the iPhone is top-notch.
4021,1,"Switched to iPhone recently, best decision ever!"
4022,1,The camera on the iPhone is top-notch.
4023,0,The camera on the iPhone is top-notch.
4024,1,Really disappointed with my iPhone's battery life.
4025,0,Miss the headphone jack on the iPhone.
4026,0,Not satisfied with the customer service for my iPhone.
4027,0,The camera on the iPhone is top-notch.
4028,0,The camera on the iPhone is top-notch.
4029,1,Not satisfied with the customer service for my iPhone.
4030,1,Miss the headphone jack on the iPhone.
4031,0,Really disappointed with my iPhone's battery life.
4032,1,"Switched to iPhone recently, best decision ever!"
4033,0,"Love my new iPhone, it's amazing!"
4034,0,Experiencing a lot of glitches with my iPhone.
4035,1,"iPhone's design is sleek and elegant, a big fan!"
4036,1,The camera on the iPhone is top-notch.
4037,0,Experiencing a lot of glitches with my iPhone.
4038,1,Experiencing a lot of glitches with my iPhone.
4039,1,Not satisfied with the customer service for my iPhone.
4040,0,Miss the headphone jack on the iPhone.
4041,1,"iPhone's performance is incredible, so fast!"
4042,1,The camera on the iPhone is top-notch.
4043,0,unhappy with the latest iPhone update.
4044,0,The camera on the iPhone is top-notch.
4045,1,Miss the headphone jack on the iPhone.
4046,1,The camera on the iPhone is top-notch.
4047,1,The camera on the iPhone is top-notch.
4048,1,Not satisfied with the customer service for my iPhone.
4049,0,"iPhone's design is sleek and elegant, a big fan!"
4050,1,Really disappointed with my iPhone's battery life.
4051,1,Not satisfied with the customer service for my iPhone.
4052,1,Really disappointed with my iPhone's battery life.
4053,1,"Switched to iPhone recently, best decision ever!"
4054,0,Miss the headphone jack on the iPhone.
4055,0,Miss the headphone jack on the iPhone.
4056,1,"Switched to iPhone recently, best decision ever!"
4057,1,"iPhone's design is sleek and elegant, a big fan!"
4058,1,"Love my new iPhone, it's amazing!"
4059,1,"Love my new iPhone, it's amazing!"
4060,1,unhappy with the latest iPhone update.
4061,0,Not satisfied with the customer service for my iPhone.
4062,1,"Switched to iPhone recently, best decision ever!"
4063,1,"iPhone's design is sleek and elegant, a big fan!"
4064,1,Not satisfied with the customer service for my iPhone.
4065,0,"Love my new iPhone, it's amazing!"
4066,0,"Switched to iPhone recently, best decision ever!"
4067,0,"iPhone's performance is incredible, so fast!"
4068,0,"iPhone's performance is incredible, so fast!"
4069,1,"iPhone's performance is incredible, so fast!"
4070,1,Really disappointed with my iPhone's battery life.
4071,0,Not satisfied with the customer service for my iPhone.
4072,1,Miss the headphone jack on the iPhone.
4073,1,"iPhone's performance is incredible, so fast!"
4074,0,Miss the headphone jack on the iPhone.
4075,0,Not satisfied with the customer service for my iPhone.
4076,1,Not satisfied with the customer service for my iPhone.
4077,1,Miss the headphone jack on the iPhone.
4078,0,"iPhone's design is sleek and elegant, a big fan!"
4079,1,"Love my new iPhone, it's amazing!"
4080,1,unhappy with the latest iPhone update.
4081,0,The camera on the iPhone is top-notch.
4082,0,Not satisfied with the customer service for my iPhone.
4083,0,Experiencing a lot of glitches with my iPhone.
4084,0,"Switched to iPhone recently, best decision ever!"
4085,0,unhappy with the latest iPhone update.
4086,0,The camera on the iPhone is top-notch.
4087,0,The camera on the iPhone is top-notch.
4088,0,The camera on the iPhone is top-notch.
4089,1,Really disappointed with my iPhone's battery life.
4090,0,"Switched to iPhone recently, best decision ever!"
4091,1,"iPhone's design is sleek and elegant, a big fan!"
4092,1,unhappy with the latest iPhone update.
4093,1,Miss the headphone jack on the iPhone.
4094,0,unhappy with the latest iPhone update.
4095,1,unhappy with the latest iPhone update.
4096,1,"Love my new iPhone, it's amazing!"
4097,0,Experiencing a lot of glitches with my iPhone.
4098,1,Experiencing a lot of glitches with my iPhone.
4099,0,Not satisfied with the customer service for my iPhone.
4100,0,Experiencing a lot of glitches with my iPhone.
4101,1,The camera on the iPhone is top-notch.
4102,1,Not satisfied with the customer service for my iPhone.
4103,1,"Love my new iPhone, it's amazing!"
4104,1,The camera on the iPhone is top-notch.
4105,0,Experiencing a lot of glitches with my iPhone.
4106,1,The camera on the iPhone is top-notch.
4107,0,Experiencing a lot of glitches with my iPhone.
4108,0,"iPhone's performance is incredible, so fast!"
4109,1,"Switched to iPhone recently, best decision ever!"
4110,0,"iPhone's performance is incredible, so fast!"
4111,0,"Switched to iPhone recently, best decision ever!"
4112,1,"iPhone's design is sleek and elegant, a big fan!"
4113,0,Miss the headphone jack on the iPhone.
4114,0,"Love my new iPhone, it's amazing!"
4115,1,Really disappointed with my iPhone's battery life.
4116,0,"iPhone's design is sleek and elegant, a big fan!"
4117,1,"iPhone's design is sleek and elegant, a big fan!"
4118,1,"Switched to iPhone recently, best decision ever!"
4119,1,The camera on the iPhone is top-notch.
4120,1,Not satisfied with the customer service for my iPhone.
4121,0,Not satisfied with the customer service for my iPhone.
4122,0,"iPhone's design is sleek and elegant, a big fan!"
4123,1,Experiencing a lot of glitches with my iPhone.
4124,1,Really disappointed with my iPhone's battery life.
4125,1,"Love my new iPhone, it's amazing!"
4126,1,unhappy with the latest iPhone update.
4127,0,"iPhone's performance is incredible, so fast!"
4128,1,Really disappointed with my iPhone's battery life.
4129,0,"Love my new iPhone, it's amazing!"
4130,1,"Switched to iPhone recently, best decision ever!"
4131,0,unhappy with the latest iPhone update.
4132,1,Miss the headphone jack on the iPhone.
4133,0,Really disappointed with my iPhone's battery life.
4134,1,Not satisfied with the customer service for my iPhone.
4135,0,Experiencing a lot of glitches with my iPhone.
4136,1,Experiencing a lot of glitches with my iPhone.
4137,0,"iPhone's design is sleek and elegant, a big fan!"
4138,0,"iPhone's performance is incredible, so fast!"
4139,1,Experiencing a lot of glitches with my iPhone.
4140,1,"Love my new iPhone, it's amazing!"
4141,1,"iPhone's performance is incredible, so fast!"
4142,1,"Love my new iPhone, it's amazing!"
4143,0,"Love my new iPhone, it's amazing!"
4144,0,Experiencing a lot of glitches with my iPhone.
4145,1,"Love my new iPhone, it's amazing!"
4146,1,"Love my new iPhone, it's amazing!"
4147,0,Experiencing a lot of glitches with my iPhone.
4148,1,The camera on the iPhone is top-notch.
4149,1,unhappy with the latest iPhone update.
4150,0,The camera on the iPhone is top-notch.
4151,0,"Love my new iPhone, it's amazing!"
4152,0,Really disappointed with my iPhone's battery life.
4153,1,unhappy with the latest iPhone update.
4154,1,"iPhone's performance is incredible, so fast!"
4155,0,Experiencing a lot of glitches with my iPhone.
4156,0,"iPhone's performance is incredible, so fast!"
4157,0,The camera on the iPhone is top-notch.
4158,0,unhappy with the latest iPhone update.
4159,0,"iPhone's performance is incredible, so fast!"
4160,0,Not satisfied with the customer service for my iPhone.
4161,0,"Switched to iPhone recently, best decision ever!"
4162,0,"iPhone's design is sleek and elegant, a big fan!"
4163,1,Miss the headphone jack on the iPhone.
4164,1,Experiencing a lot of glitches with my iPhone.
4165,1,unhappy with the latest iPhone update.
4166,1,Really disappointed with my iPhone's battery life.
4167,1,"iPhone's performance is incredible, so fast!"
4168,1,"Love my new iPhone, it's amazing!"
4169,0,Not satisfied with the customer service for my iPhone.
4170,1,"iPhone's performance is incredible, so fast!"
4171,0,The camera on the iPhone is top-notch.
4172,0,Not satisfied with the customer service for my iPhone.
4173,1,"iPhone's performance is incredible, so fast!"
4174,1,Really disappointed with my iPhone's battery life.
4175,1,"iPhone's design is sleek and elegant, a big fan!"
4176,1,"iPhone's performance is incredible, so fast!"
4177,1,unhappy with the latest iPhone update.
4178,1,unhappy with the latest iPhone update.
4179,1,Really disappointed with my iPhone's battery life.
4180,1,The camera on the iPhone is top-notch.
4181,1,"iPhone's performance is incredible, so fast!"
4182,0,Miss the headphone jack on the iPhone.
4183,0,Really disappointed with my iPhone's battery life.
4184,0,"iPhone's performance is incredible, so fast!"
4185,1,Miss the headphone jack on the iPhone.
4186,1,"Love my new iPhone, it's amazing!"
4187,0,"Love my new iPhone, it's amazing!"
4188,1,The camera on the iPhone is top-notch.
4189,0,Miss the headphone jack on the iPhone.
4190,0,unhappy with the latest iPhone update.
4191,0,Not satisfied with the customer service for my iPhone.
4192,0,Not satisfied with the customer service for my iPhone.
4193,0,Experiencing a lot of glitches with my iPhone.
4194,1,unhappy with the latest iPhone update.
4195,1,Really disappointed with my iPhone's battery life.
4196,0,"Love my new iPhone, it's amazing!"
4197,1,"iPhone's performance is incredible, so fast!"
4198,1,"Love my new iPhone, it's amazing!"
4199,0,unhappy with the latest iPhone update.
4200,0,"Switched to iPhone recently, best decision ever!"
4201,0,Not satisfied with the customer service for my iPhone.
4202,1,"iPhone's design is sleek and elegant, a big fan!"
4203,0,Experiencing a lot of glitches with my iPhone.
4204,1,"iPhone's design is sleek and elegant, a big fan!"
4205,0,Miss the headphone jack on the iPhone.
4206,1,"Switched to iPhone recently, best decision ever!"
4207,1,"iPhone's performance is incredible, so fast!"
4208,1,"Switched to iPhone recently, best decision ever!"
4209,0,"iPhone's performance is incredible, so fast!"
4210,0,"Switched to iPhone recently, best decision ever!"
4211,1,unhappy with the latest iPhone update.
4212,1,Experiencing a lot of glitches with my iPhone.
4213,1,unhappy with the latest iPhone update.
4214,1,Miss the headphone jack on the iPhone.
4215,1,"iPhone's performance is incredible, so fast!"
4216,1,"Switched to iPhone recently, best decision ever!"
4217,0,"Love my new iPhone, it's amazing!"
4218,1,Really disappointed with my iPhone's battery life.
4219,1,Really disappointed with my iPhone's battery life.
4220,1,Not satisfied with the customer service for my iPhone.
4221,1,Not satisfied with the customer service for my iPhone.
4222,1,The camera on the iPhone is top-notch.
4223,1,"iPhone's design is sleek and elegant, a big fan!"
4224,0,"Love my new iPhone, it's amazing!"
4225,1,"iPhone's design is sleek and elegant, a big fan!"
4226,0,Miss the headphone jack on the iPhone.
4227,0,The camera on the iPhone is top-notch.
4228,0,"Love my new iPhone, it's amazing!"
4229,1,"iPhone's design is sleek and elegant, a big fan!"
4230,0,unhappy with the latest iPhone update.
4231,1,The camera on the iPhone is top-notch.
4232,0,"iPhone's design is sleek and elegant, a big fan!"
4233,0,"iPhone's performance is incredible, so fast!"
4234,0,unhappy with the latest iPhone update.
4235,1,Experiencing a lot of glitches with my iPhone.
4236,1,"iPhone's design is sleek and elegant, a big fan!"
4237,1,unhappy with the latest iPhone update.
4238,0,unhappy with the latest iPhone update.
4239,1,The camera on the iPhone is top-notch.
4240,0,"iPhone's design is sleek and elegant, a big fan!"
4241,0,"Switched to iPhone recently, best decision ever!"
4242,1,"iPhone's performance is incredible, so fast!"
4243,0,Miss the headphone jack on the iPhone.
4244,1,"iPhone's design is sleek and elegant, a big fan!"
4245,0,"iPhone's design is sleek and elegant, a big fan!"
4246,0,"Love my new iPhone, it's amazing!"
4247,0,The camera on the iPhone is top-notch.
4248,0,"iPhone's design is sleek and elegant, a big fan!"
4249,0,"Love my new iPhone, it's amazing!"
4250,1,"Switched to iPhone recently, best decision ever!"
4251,1,unhappy with the latest iPhone update.
4252,0,Not satisfied with the customer service for my iPhone.
4253,1,Miss the headphone jack on the iPhone.
4254,1,Experiencing a lot of glitches with my iPhone.
4255,0,The camera on the iPhone is top-notch.
4256,1,Experiencing a lot of glitches with my iPhone.
4257,0,"iPhone's performance is incredible, so fast!"
4258,1,"iPhone's performance is incredible, so fast!"
4259,0,"Love my new iPhone, it's amazing!"
4260,1,"Switched to iPhone recently, best decision ever!"
4261,1,"iPhone's performance is incredible, so fast!"
4262,0,The camera on the iPhone is top-notch.
4263,1,"Switched to iPhone recently, best decision ever!"
4264,1,"Switched to iPhone recently, best decision ever!"
4265,0,"Love my new iPhone, it's amazing!"
4266,1,Not satisfied with the customer service for my iPhone.
4267,1,The camera on the iPhone is top-notch.
4268,1,Not satisfied with the customer service for my iPhone.
4269,1,Not satisfied with the customer service for my iPhone.
4270,0,Really disappointed with my iPhone's battery life.
4271,0,Miss the headphone jack on the iPhone.
4272,0,Experiencing a lot of glitches with my iPhone.
4273,1,The camera on the iPhone is top-notch.
4274,0,Miss the headphone jack on the iPhone.
4275,1,"iPhone's design is sleek and elegant, a big fan!"
4276,1,Really disappointed with my iPhone's battery life.
4277,0,The camera on the iPhone is top-notch.
4278,1,Experiencing a lot of glitches with my iPhone.
4279,1,"iPhone's performance is incredible, so fast!"
4280,0,unhappy with the latest iPhone update.
4281,0,"Love my new iPhone, it's amazing!"
4282,1,"iPhone's performance is incredible, so fast!"
4283,0,Really disappointed with my iPhone's battery life.
4284,1,"iPhone's design is sleek and elegant, a big fan!"
4285,1,Experiencing a lot of glitches with my iPhone.
4286,1,The camera on the iPhone is top-notch.
4287,1,Not satisfied with the customer service for my iPhone.
4288,0,Not satisfied with the customer service for my iPhone.
4289,1,Really disappointed with my iPhone's battery life.
4290,1,Miss the headphone jack on the iPhone.
4291,0,"Switched to iPhone recently, best decision ever!"
4292,0,unhappy with the latest iPhone update.
4293,1,Really disappointed with my iPhone's battery life.
4294,1,unhappy with the latest iPhone update.
4295,1,"iPhone's performance is incredible, so fast!"
4296,0,Miss the headphone jack on the iPhone.
4297,1,The camera on the iPhone is top-notch.
4298,0,Miss the headphone jack on the iPhone.
4299,1,"iPhone's design is sleek and elegant, a big fan!"
4300,1,"iPhone's design is sleek and elegant, a big fan!"
4301,1,The camera on the iPhone is top-notch.
4302,1,Really disappointed with my iPhone's battery life.
4303,0,unhappy with the latest iPhone update.
4304,1,"iPhone's performance is incredible, so fast!"
4305,0,unhappy with the latest iPhone update.
4306,1,Experiencing a lot of glitches with my iPhone.
4307,1,Miss the headphone jack on the iPhone.
4308,1,"Love my new iPhone, it's amazing!"
4309,1,Miss the headphone jack on the iPhone.
4310,0,unhappy with the latest iPhone update.
4311,1,Really disappointed with my iPhone's battery life.
4312,1,unhappy with the latest iPhone update.
4313,1,"Switched to iPhone recently, best decision ever!"
4314,1,Miss the headphone jack on the iPhone.
4315,0,"Love my new iPhone, it's amazing!"
4316,0,"iPhone's design is sleek and elegant, a big fan!"
4317,0,"Love my new iPhone, it's amazing!"
4318,1,unhappy with the latest iPhone update.
4319,0,Not satisfied with the customer service for my iPhone.
4320,1,"Switched to iPhone recently, best decision ever!"
4321,1,"Love my new iPhone, it's amazing!"
4322,1,Miss the headphone jack on the iPhone.
4323,1,unhappy with the latest iPhone update.
4324,0,Experiencing a lot of glitches with my iPhone.
4325,1,Miss the headphone jack on the iPhone.
4326,1,unhappy with the latest iPhone update.
4327,0,The camera on the iPhone is top-notch.
4328,0,The camera on the iPhone is top-notch.
4329,0,Experiencing a lot of glitches with my iPhone.
4330,1,"Love my new iPhone, it's amazing!"
4331,1,"iPhone's performance is incredible, so fast!"
4332,0,Not satisfied with the customer service for my iPhone.
4333,0,Really disappointed with my iPhone's battery life.
4334,1,"Love my new iPhone, it's amazing!"
4335,1,unhappy with the latest iPhone update.
4336,0,"Switched to iPhone recently, best decision ever!"
4337,0,"iPhone's design is sleek and elegant, a big fan!"
4338,0,Not satisfied with the customer service for my iPhone.
4339,0,Experiencing a lot of glitches with my iPhone.
4340,0,Experiencing a lot of glitches with my iPhone.
4341,0,Really disappointed with my iPhone's battery life.
4342,1,Not satisfied with the customer service for my iPhone.
4343,0,"iPhone's design is sleek and elegant, a big fan!"
4344,1,Not satisfied with the customer service for my iPhone.
4345,1,Experiencing a lot of glitches with my iPhone.
4346,0,"Love my new iPhone, it's amazing!"
4347,0,unhappy with the latest iPhone update.
4348,0,Miss the headphone jack on the iPhone.
4349,1,Really disappointed with my iPhone's battery life.
4350,0,Not satisfied with the customer service for my iPhone.
4351,0,Really disappointed with my iPhone's battery life.
4352,1,"iPhone's design is sleek and elegant, a big fan!"
4353,1,Experiencing a lot of glitches with my iPhone.
4354,0,"Switched to iPhone recently, best decision ever!"
4355,0,"Switched to iPhone recently, best decision ever!"
4356,1,Experiencing a lot of glitches with my iPhone.
4357,1,"iPhone's design is sleek and elegant, a big fan!"
4358,1,Really disappointed with my iPhone's battery life.
4359,1,"Love my new iPhone, it's amazing!"
4360,1,Really disappointed with my iPhone's battery life.
4361,1,"Switched to iPhone recently, best decision ever!"
4362,0,Not satisfied with the customer service for my iPhone.
4363,1,Experiencing a lot of glitches with my iPhone.
4364,0,unhappy with the latest iPhone update.
4365,1,Miss the headphone jack on the iPhone.
4366,1,Experiencing a lot of glitches with my iPhone.
4367,0,"iPhone's design is sleek and elegant, a big fan!"
4368,0,Miss the headphone jack on the iPhone.
4369,0,Miss the headphone jack on the iPhone.
4370,1,unhappy with the latest iPhone update.
4371,0,Really disappointed with my iPhone's battery life.
4372,0,"Switched to iPhone recently, best decision ever!"
4373,0,"Love my new iPhone, it's amazing!"
4374,1,Not satisfied with the customer service for my iPhone.
4375,1,unhappy with the latest iPhone update.
4376,1,Really disappointed with my iPhone's battery life.
4377,0,"Switched to iPhone recently, best decision ever!"
4378,1,unhappy with the latest iPhone update.
4379,0,"Switched to iPhone recently, best decision ever!"
4380,0,"iPhone's performance is incredible, so fast!"
4381,0,"iPhone's design is sleek and elegant, a big fan!"
4382,1,"Switched to iPhone recently, best decision ever!"
4383,1,Really disappointed with my iPhone's battery life.
4384,1,"iPhone's design is sleek and elegant, a big fan!"
4385,0,Miss the headphone jack on the iPhone.
4386,1,"iPhone's performance is incredible, so fast!"
4387,1,Experiencing a lot of glitches with my iPhone.
4388,0,"Love my new iPhone, it's amazing!"
4389,1,"iPhone's design is sleek and elegant, a big fan!"
4390,1,"Switched to iPhone recently, best decision ever!"
4391,1,unhappy with the latest iPhone update.
4392,1,Experiencing a lot of glitches with my iPhone.
4393,1,Miss the headphone jack on the iPhone.
4394,0,"iPhone's performance is incredible, so fast!"
4395,1,Miss the headphone jack on the iPhone.
4396,0,"iPhone's performance is incredible, so fast!"
4397,0,"iPhone's design is sleek and elegant, a big fan!"
4398,0,unhappy with the latest iPhone update.
4399,1,Not satisfied with the customer service for my iPhone.
4400,1,"iPhone's design is sleek and elegant, a big fan!"
4401,0,unhappy with the latest iPhone update.
4402,0,The camera on the iPhone is top-notch.
4403,0,"iPhone's design is sleek and elegant, a big fan!"
4404,0,"iPhone's performance is incredible, so fast!"
4405,1,Miss the headphone jack on the iPhone.
4406,1,"Love my new iPhone, it's amazing!"
4407,1,Really disappointed with my iPhone's battery life.
4408,0,"Love my new iPhone, it's amazing!"
4409,1,"Switched to iPhone recently, best decision ever!"
4410,0,"Switched to iPhone recently, best decision ever!"
4411,0,The camera on the iPhone is top-notch.
4412,0,"Switched to iPhone recently, best decision ever!"
4413,1,Really disappointed with my iPhone's battery life.
4414,1,unhappy with the latest iPhone update.
4415,0,Miss the headphone jack on the iPhone.
4416,1,Miss the headphone jack on the iPhone.
4417,1,Miss the headphone jack on the iPhone.
4418,1,unhappy with the latest iPhone update.
4419,0,"iPhone's design is sleek and elegant, a big fan!"
4420,1,unhappy with the latest iPhone update.
4421,0,"Switched to iPhone recently, best decision ever!"
4422,0,The camera on the iPhone is top-notch.
4423,0,"iPhone's design is sleek and elegant, a big fan!"
4424,1,The camera on the iPhone is top-notch.
4425,0,Miss the headphone jack on the iPhone.
4426,0,Experiencing a lot of glitches with my iPhone.
4427,0,Experiencing a lot of glitches with my iPhone.
4428,0,unhappy with the latest iPhone update.
4429,0,"iPhone's design is sleek and elegant, a big fan!"
4430,1,Really disappointed with my iPhone's battery life.
4431,0,"Switched to iPhone recently, best decision ever!"
4432,0,Not satisfied with the customer service for my iPhone.
4433,0,Not satisfied with the customer service for my iPhone.
4434,1,Experiencing a lot of glitches with my iPhone.
4435,0,Experiencing a lot of glitches with my iPhone.
4436,0,"iPhone's performance is incredible, so fast!"
4437,0,"iPhone's performance is incredible, so fast!"
4438,1,"Love my new iPhone, it's amazing!"
4439,0,"iPhone's performance is incredible, so fast!"
4440,1,The camera on the iPhone is top-notch.
4441,0,The camera on the iPhone is top-notch.
4442,0,"Switched to iPhone recently, best decision ever!"
4443,1,Experiencing a lot of glitches with my iPhone.
4444,1,"iPhone's design is sleek and elegant, a big fan!"
4445,1,The camera on the iPhone is top-notch.
4446,1,"Love my new iPhone, it's amazing!"
4447,0,The camera on the iPhone is top-notch.
4448,1,Experiencing a lot of glitches with my iPhone.
4449,1,"iPhone's performance is incredible, so fast!"
4450,0,"iPhone's performance is incredible, so fast!"
4451,1,Really disappointed with my iPhone's battery life.
4452,0,"iPhone's performance is incredible, so fast!"
4453,0,"Switched to iPhone recently, best decision ever!"
4454,1,Miss the headphone jack on the iPhone.
4455,0,Really disappointed with my iPhone's battery life.
4456,0,unhappy with the latest iPhone update.
4457,1,unhappy with the latest iPhone update.
4458,1,Experiencing a lot of glitches with my iPhone.
4459,0,Really disappointed with my iPhone's battery life.
4460,0,unhappy with the latest iPhone update.
4461,1,Miss the headphone jack on the iPhone.
4462,0,Experiencing a lot of glitches with my iPhone.
4463,0,"Switched to iPhone recently, best decision ever!"
4464,1,The camera on the iPhone is top-notch.
4465,1,"Switched to iPhone recently, best decision ever!"
4466,0,Really disappointed with my iPhone's battery life.
4467,1,"iPhone's performance is incredible, so fast!"
4468,1,"Love my new iPhone, it's amazing!"
4469,0,The camera on the iPhone is top-notch.
4470,0,"Switched to iPhone recently, best decision ever!"
4471,1,Experiencing a lot of glitches with my iPhone.
4472,0,unhappy with the latest iPhone update.
4473,0,"iPhone's design is sleek and elegant, a big fan!"
4474,0,"iPhone's performance is incredible, so fast!"
4475,0,"iPhone's design is sleek and elegant, a big fan!"
4476,0,"Switched to iPhone recently, best decision ever!"
4477,0,Experiencing a lot of glitches with my iPhone.
4478,1,Not satisfied with the customer service for my iPhone.
4479,1,Miss the headphone jack on the iPhone.
4480,1,"Switched to iPhone recently, best decision ever!"
4481,0,Experiencing a lot of glitches with my iPhone.
4482,0,The camera on the iPhone is top-notch.
4483,1,Experiencing a lot of glitches with my iPhone.
4484,1,"iPhone's design is sleek and elegant, a big fan!"
4485,1,"Switched to iPhone recently, best decision ever!"
4486,1,"Switched to iPhone recently, best decision ever!"
4487,1,"iPhone's design is sleek and elegant, a big fan!"
4488,0,Miss the headphone jack on the iPhone.
4489,1,"Love my new iPhone, it's amazing!"
4490,0,The camera on the iPhone is top-notch.
4491,0,Not satisfied with the customer service for my iPhone.
4492,0,"Love my new iPhone, it's amazing!"
4493,1,The camera on the iPhone is top-notch.
4494,0,"iPhone's design is sleek and elegant, a big fan!"
4495,1,"Switched to iPhone recently, best decision ever!"
4496,0,"Switched to iPhone recently, best decision ever!"
4497,1,unhappy with the latest iPhone update.
4498,0,"Love my new iPhone, it's amazing!"
4499,1,"iPhone's performance is incredible, so fast!"
4500,0,Not satisfied with the customer service for my iPhone.
4501,1,Miss the headphone jack on the iPhone.
4502,0,Experiencing a lot of glitches with my iPhone.
4503,1,Experiencing a lot of glitches with my iPhone.
4504,1,Really disappointed with my iPhone's battery life.
4505,1,"iPhone's design is sleek and elegant, a big fan!"
4506,0,unhappy with the latest iPhone update.
4507,1,"iPhone's design is sleek and elegant, a big fan!"
4508,1,Miss the headphone jack on the iPhone.
4509,0,"Switched to iPhone recently, best decision ever!"
4510,1,The camera on the iPhone is top-notch.
4511,1,"iPhone's performance is incredible, so fast!"
4512,0,"Love my new iPhone, it's amazing!"
4513,0,Miss the headphone jack on the iPhone.
4514,0,Really disappointed with my iPhone's battery life.
4515,0,Experiencing a lot of glitches with my iPhone.
4516,0,Really disappointed with my iPhone's battery life.
4517,0,The camera on the iPhone is top-notch.
4518,1,Not satisfied with the customer service for my iPhone.
4519,0,Experiencing a lot of glitches with my iPhone.
4520,0,Experiencing a lot of glitches with my iPhone.
4521,0,Miss the headphone jack on the iPhone.
4522,0,"Switched to iPhone recently, best decision ever!"
4523,1,"Love my new iPhone, it's amazing!"
4524,0,Not satisfied with the customer service for my iPhone.
4525,0,unhappy with the latest iPhone update.
4526,1,Not satisfied with the customer service for my iPhone.
4527,0,Really disappointed with my iPhone's battery life.
4528,0,unhappy with the latest iPhone update.
4529,1,"Love my new iPhone, it's amazing!"
4530,0,"iPhone's performance is incredible, so fast!"
4531,0,The camera on the iPhone is top-notch.
4532,1,unhappy with the latest iPhone update.
4533,0,Not satisfied with the customer service for my iPhone.
4534,0,Not satisfied with the customer service for my iPhone.
4535,0,Really disappointed with my iPhone's battery life.
4536,0,"iPhone's design is sleek and elegant, a big fan!"
4537,1,Not satisfied with the customer service for my iPhone.
4538,1,"Love my new iPhone, it's amazing!"
4539,1,Miss the headphone jack on the iPhone.
4540,1,"Switched to iPhone recently, best decision ever!"
4541,0,unhappy with the latest iPhone update.
4542,1,"Switched to iPhone recently, best decision ever!"
4543,1,"iPhone's design is sleek and elegant, a big fan!"
4544,0,Experiencing a lot of glitches with my iPhone.
4545,0,Really disappointed with my iPhone's battery life.
4546,1,"iPhone's performance is incredible, so fast!"
4547,0,Miss the headphone jack on the iPhone.
4548,0,"iPhone's performance is incredible, so fast!"
4549,1,"iPhone's performance is incredible, so fast!"
4550,0,"Switched to iPhone recently, best decision ever!"
4551,0,"Switched to iPhone recently, best decision ever!"
4552,1,Really disappointed with my iPhone's battery life.
4553,0,Not satisfied with the customer service for my iPhone.
4554,1,"iPhone's performance is incredible, so fast!"
4555,0,unhappy with the latest iPhone update.
4556,1,Not satisfied with the customer service for my iPhone.
4557,1,Experiencing a lot of glitches with my iPhone.
4558,1,"iPhone's design is sleek and elegant, a big fan!"
4559,0,"Love my new iPhone, it's amazing!"
4560,0,Not satisfied with the customer service for my iPhone.
4561,1,"iPhone's design is sleek and elegant, a big fan!"
4562,1,unhappy with the latest iPhone update.
4563,0,The camera on the iPhone is top-notch.
